,Parcel ID,Address,sale_date,year,month,year-month,sale_price,yr_built,square_feet,price_sf,lat,long,GEOID,Sub_geo,geometry
5763,140040037,3361 SW DEER HOLLOW TR,7/7/21,2021,7,2021-7,460000,1999,2513,183.0481496,33.600567,-84.0938539,13247060408,South Rockdale,POINT (-84.0938539 33.600567)
5792,160010042,4609 SW AMBER DR,6/29/21,2021,6,2021-6,502599,1988,2474,203.1523848,33.5594955,-84.0933858,13247060408,South Rockdale,POINT (-84.0933858 33.5594955)
5816,150020040,3303 SW BOLD SPRING DR,6/25/21,2021,6,2021-6,369900,1994,3007,123.0129697,33.5857156,-84.0976352,13247060408,South Rockdale,POINT (-84.0976352 33.5857156)
5835,005003009A,4676 SW HIGHWAY 138,6/21/21,2021,6,2021-6,200000,1997,1873,106.7805659,33.590157,-84.13884,13247060408,South Rockdale,POINT (-84.13884 33.590157)
5885,051A010118,5075 SW EAST SHORE DR,6/10/21,2021,6,2021-6,289900,1973,2417,119.942077,33.5496365,-84.0521966,13247060408,South Rockdale,POINT (-84.0521966 33.5496365)
5896,033A010067,3011 SW RIVER GARDEN RD,6/9/21,2021,6,2021-6,154675,2001,1347,114.8292502,33.5360911,-84.0433608,13247060408,South Rockdale,POINT (-84.0433608 33.5360911)
5925,150020124,3764 SW RAVEN WOOD CH,6/2/21,2021,6,2021-6,370000,2005,3080,120.1298701,33.5897438,-84.0861653,13247060408,South Rockdale,POINT (-84.0861653 33.5897438)
5952,051A010147,1709 SW ELIZABETH CT,6/21/22,2022,6,2022-6,240920,1975,1875,128.4906667,33.5478472,-84.0476137,13247060408,South Rockdale,POINT (-84.0476137 33.5478472)
5997,032D010001,2100 SW CREST WOOD DR,8/31/22,2022,8,2022-8,445000,2003,2640,168.5606061,33.5596237,-84.0559535,13247060408,South Rockdale,POINT (-84.0559535 33.5596237)
6006,80010063,2640 SW MORGAN PARK DR,8/24/22,2022,8,2022-8,716940,2022,4714,152.0873992,33.5896558,-84.1195581,13247060408,South Rockdale,POINT (-84.1195581 33.5896558)
6015,032D010168,2700 SW TIMBER TRCE,8/30/22,2022,8,2022-8,535000,2022,3774,141.7594065,33.5554493,-84.0590975,13247060408,South Rockdale,POINT (-84.0590975 33.5554493)
6108,80010061,2630 SW MORGAN PARK DR,8/4/22,2022,8,2022-8,527775,2022,3826,137.9443283,33.590419,-84.119251,13247060408,South Rockdale,POINT (-84.119251 33.590419)
6115,009002003E,3949 SW UNION CHURCH RD,8/1/22,2022,8,2022-8,348000,1984,2738,127.100073,33.581271,-84.1263309,13247060408,South Rockdale,POINT (-84.1263309 33.581271)
6162,032D010171,2005 SW WHIPPOORWILL WAY,7/26/22,2022,7,2022-7,530000,2005,2812,188.4779516,33.5560178,-84.0589258,13247060408,South Rockdale,POINT (-84.0589258 33.5560178)
6174,150020075,3405 SW RIVER RIDGE,7/25/22,2022,7,2022-7,470000,1997,3516,133.6746303,33.5879001,-84.0922718,13247060408,South Rockdale,POINT (-84.0922718 33.5879001)
6187,032C010133,6461 SW BELLEVUE DR,7/22/22,2022,7,2022-7,421400,1998,2049,205.6612982,33.554527,-84.0687499,13247060408,South Rockdale,POINT (-84.0687499 33.554527)
6195,80010066,2657 SW MORGAN PARK DR,7/20/22,2022,7,2022-7,537273,2022,3642,147.5214168,33.5891665,-84.1179703,13247060408,South Rockdale,POINT (-84.1179703 33.5891665)
6205,90010013,2805 SW EAST FAIRVIEW RD,7/15/22,2022,7,2022-7,70000,1971,1576,44.41624365,33.5686764,-84.1187921,13247060408,South Rockdale,POINT (-84.1187921 33.5686764)
6208,150020105,3620 SW LITTLE SPRING DR,7/15/22,2022,7,2022-7,545000,2004,3610,150.9695291,33.5900141,-84.0900026,13247060408,South Rockdale,POINT (-84.0900026 33.5900141)
6227,032D010162,2707 SW TIMBER TRCE,7/11/22,2022,7,2022-7,587000,2006,3414,171.9390744,33.554739,-84.058497,13247060408,South Rockdale,POINT (-84.058497 33.554739)
6250,051A010249,5202 SW KURT LN,7/7/22,2022,7,2022-7,364900,1985,2056,177.4805447,33.5456419,-84.0452602,13247060408,South Rockdale,POINT (-84.0452602 33.5456419)
6251,90020014,4250 SW JANET DR,7/7/22,2022,7,2022-7,485000,1986,2777,174.6489017,33.5757323,-84.1340933,13247060408,South Rockdale,POINT (-84.1340933 33.5757323)
6262,80010062,2634 SW MORGAN PARK DR,7/5/22,2022,7,2022-7,662420,2022,3580,185.0335196,33.5899361,-84.1194962,13247060408,South Rockdale,POINT (-84.1194962 33.5899361)
6364,330010095,5331 SW STARBOARD CT,6/14/22,2022,6,2022-6,340000,1992,2060,165.0485437,33.5476261,-84.0589052,13247060408,South Rockdale,POINT (-84.0589052 33.5476261)
6381,80010056,2713 SW MORGAN CT,6/9/22,2022,6,2022-6,703475,2022,4370,160.9782609,33.591716,-84.1188983,13247060408,South Rockdale,POINT (-84.1188983 33.591716)
6455,033A010038,4017 SW RIVER GARDEN CIR,1/29/21,2021,1,2021-1,235000,2002,2309,101.7756605,33.5370889,-84.0446202,13247060408,South Rockdale,POINT (-84.0446202 33.5370889)
6463,008A010078,3153 SW JACKSON CREEK DR,3/10/21,2021,3,2021-3,427900,2020,3540,120.8757062,33.586829,-84.124654,13247060408,South Rockdale,POINT (-84.124654 33.586829)
6499,008A010097,3227 SW BRIGADIER WAY,2/11/21,2021,2,2021-2,370900,2020,2910,127.4570447,33.585337,-84.122918,13247060408,South Rockdale,POINT (-84.122918 33.585337)
6511,008001012V,3966 SW UNION SPRINGS RD,5/5/21,2021,5,2021-5,240000,1980,1274,188.3830455,33.5832423,-84.1364022,13247060408,South Rockdale,POINT (-84.1364022 33.5832423)
6516,008A010090,3244 SW BRIGADIER WAY,3/5/21,2021,3,2021-3,437900,2020,3677,119.0916508,33.5869794,-84.1237644,13247060408,South Rockdale,POINT (-84.1237644 33.5869794)
6541,330010087,5350 SW STARBOARD CT,3/8/21,2021,3,2021-3,380000,1993,3134,121.2507977,33.5482721,-84.0578318,13247060408,South Rockdale,POINT (-84.0578318 33.5482721)
6577,80010029,3281 SW BOULDER DR,5/26/21,2021,5,2021-5,283000,1977,1955,144.7570332,33.5881437,-84.1193725,13247060408,South Rockdale,POINT (-84.1193725 33.5881437)
6621,008A010059,3172 SW JACKSON CREEK DR,5/20/21,2021,5,2021-5,434900,2021,3909,111.2560757,33.588457,-84.124168,13247060408,South Rockdale,POINT (-84.124168 33.588457)
6625,009001002A,3221 SW EAST FAIRVIEW RD,5/20/21,2021,5,2021-5,151000,1925,2520,59.92063492,33.5818299,-84.1108129,13247060408,South Rockdale,POINT (-84.1108129 33.5818299)
6649,150020042,3307 SW BOLD SPRING DR,5/14/21,2021,5,2021-5,360000,1998,2268,158.7301587,33.584674,-84.098716,13247060408,South Rockdale,POINT (-84.098716 33.584674)
6650,051A010188,5226 SW EAST SHORE DR,5/14/21,2021,5,2021-5,205000,1975,2174,94.29622815,33.5453924,-84.050958,13247060408,South Rockdale,POINT (-84.050958 33.5453924)
6671,150020044,3306 SW BOLD SPRING DR,5/7/21,2021,5,2021-5,350000,1989,2354,148.6830926,33.5848641,-84.0971401,13247060408,South Rockdale,POINT (-84.0971401 33.5848641)
6683,032C010100,2511 SW STEDMAN LN,5/6/21,2021,5,2021-5,372000,1997,2320,160.3448276,33.5506093,-84.066583,13247060408,South Rockdale,POINT (-84.066583 33.5506093)
6721,008A010050,3132 SW JACKSON CREEK DR,4/29/21,2021,4,2021-4,437900,2021,3909,112.0235354,33.586804,-84.12647,13247060408,South Rockdale,POINT (-84.12647 33.586804)
6746,051A010099,5020 SW KURT LN,4/23/21,2021,4,2021-4,245000,1976,2148,114.0595903,33.5509619,-84.0489349,13247060408,South Rockdale,POINT (-84.0489349 33.5509619)
6764,330010091,5371 SW STARBOARD CT,4/21/21,2021,4,2021-4,275000,1992,2319,118.5855972,33.548915,-84.0589671,13247060408,South Rockdale,POINT (-84.0589671 33.548915)
6767,008001012W,3986 SW UNION SPRINGS RD,4/20/21,2021,4,2021-4,218000,1980,1924,113.3056133,33.5826708,-84.1365959,13247060408,South Rockdale,POINT (-84.1365959 33.5826708)
6819,033A010054,3012 SW RIVER GARDEN RD,4/12/21,2021,4,2021-4,250000,1999,2408,103.820598,33.535492,-84.043144,13247060408,South Rockdale,POINT (-84.043144 33.535492)
6842,150020026,4216 SW MERLE CT,4/8/21,2021,4,2021-4,180000,1985,2070,86.95652174,33.5769293,-84.1062156,13247060408,South Rockdale,POINT (-84.1062156 33.5769293)
6843,016001010A,4294 SW UNION CHURCH RD,4/8/21,2021,4,2021-4,230000,1970,1895,121.3720317,33.576637,-84.105283,13247060408,South Rockdale,POINT (-84.105283 33.576637)
6855,330010082,5300 SW STARBOARD CT,4/6/21,2021,4,2021-4,320000,1992,2871,111.4594218,33.5462868,-84.0582447,13247060408,South Rockdale,POINT (-84.0582447 33.5462868)
6881,90020023,4525 SW BOWEN RD,3/31/21,2021,3,2021-3,485000,2006,3642,133.1685887,33.5730153,-84.1344026,13247060408,South Rockdale,POINT (-84.1344026 33.5730153)
6903,032C010063,2351 SW STEDMAN LN,3/29/21,2021,3,2021-3,262000,1997,2099,124.8213435,33.554382,-84.0634459,13247060408,South Rockdale,POINT (-84.0634459 33.554382)
6908,032C010056,2420 SW STEDMAN LN,3/29/21,2021,3,2021-3,300000,1995,2167,138.44024,33.554147,-84.0653653,13247060408,South Rockdale,POINT (-84.0653653 33.554147)
6925,032D010137,2312 SW MALLORY CIR,3/26/21,2021,3,2021-3,495000,2005,4477,110.5651106,33.5541893,-84.0553342,13247060408,South Rockdale,POINT (-84.0553342 33.5541893)
6937,033A010011,1024 SW RIVERCLIFT DR,3/23/21,2021,3,2021-3,220000,1999,1899,115.8504476,33.5339927,-84.0450537,13247060408,South Rockdale,POINT (-84.0450537 33.5339927)
6943,330010088,5360 SW STARBOARD CT,3/22/21,2021,3,2021-3,261000,1992,2530,103.1620553,33.5485941,-84.0577286,13247060408,South Rockdale,POINT (-84.0577286 33.5485941)
6950,330010142,5288 SW HICKORY WALK TERR,3/19/21,2021,3,2021-3,354900,1994,2692,131.8350669,33.545552,-84.062629,13247060408,South Rockdale,POINT (-84.062629 33.545552)
6959,051A010207,5294 SW EAST SHORE DR,3/19/21,2021,3,2021-3,245000,1985,1885,129.9734748,33.542872,-84.0493065,13247060408,South Rockdale,POINT (-84.0493065 33.542872)
6961,032D010103,2434 SW CAINWOOD CT,3/18/21,2021,3,2021-3,451000,2006,3107,145.1560991,33.5519664,-84.0517012,13247060408,South Rockdale,POINT (-84.0517012 33.5519664)
6987,051A010182,5216 SW WEST SHORE DR,3/11/21,2021,3,2021-3,365000,1976,2715,134.4383057,33.5434288,-84.0516841,13247060408,South Rockdale,POINT (-84.0516841 33.5434288)
7008,008A010076,3161 SW JACKSON CREEK DR,3/5/21,2021,3,2021-3,395900,2020,3149,125.7224516,33.58725,-84.124174,13247060408,South Rockdale,POINT (-84.124174 33.58725)
7043,051A010208,5298 SW EAST SHORE DR,2/26/21,2021,2,2021-2,259900,1977,1689,153.8780343,33.5425154,-84.0491414,13247060408,South Rockdale,POINT (-84.0491414 33.5425154)
7088,160010077,4343 SW UNION CHURCH RD,2/19/21,2021,2,2021-2,439717,2020,3907,112.5459432,33.573491,-84.105536,13247060408,South Rockdale,POINT (-84.105536 33.573491)
7089,051A010171,5070 SW WEST SHORE DR,2/19/21,2021,2,2021-2,335000,1976,2239,149.6203662,33.5435544,-84.0513448,13247060408,South Rockdale,POINT (-84.0513448 33.5435544)
7103,008A010095,3235 SW BRIGADIER WAY,2/12/21,2021,2,2021-2,367900,2020,3290,111.8237082,33.5860766,-84.1231046,13247060408,South Rockdale,POINT (-84.1231046 33.5860766)
7110,032D010127,2148 SW CREST WOOD DR,2/12/21,2021,2,2021-2,358300,2004,2519,142.2389837,33.5544935,-84.0530429,13247060408,South Rockdale,POINT (-84.0530429 33.5544935)
7112,80010067,2653 SW MORGAN PARK DR,2/12/21,2021,2,2021-2,438250,2020,3354,130.6648778,33.5888752,-84.118259,13247060408,South Rockdale,POINT (-84.118259 33.5888752)
7134,320020054,2255 SW ARMSTRONG CT,2/5/21,2021,2,2021-2,370000,1987,2861,129.3254107,33.562786,-84.062319,13247060408,South Rockdale,POINT (-84.062319 33.562786)
7151,330010108,5380 SW TANAGER TERR,2/3/21,2021,2,2021-2,290000,1993,2054,141.187926,33.5483542,-84.0599991,13247060408,South Rockdale,POINT (-84.0599991 33.5483542)
7160,009003005A,4486 SW BOWEN RD,1/29/21,2021,1,2021-1,199000,1990,1701,116.9900059,33.5716954,-84.1309186,13247060408,South Rockdale,POINT (-84.1309186 33.5716954)
7193,032C010026,2300 SW STEDMAN LN,1/25/21,2021,1,2021-1,243000,1994,2052,118.4210526,33.5547537,-84.0607421,13247060408,South Rockdale,POINT (-84.0607421 33.5547537)
7198,032D010107,2416 SW CAINWOOD CT,1/25/21,2021,1,2021-1,368000,2005,3154,116.6772353,33.5533652,-84.0517837,13247060408,South Rockdale,POINT (-84.0517837 33.5533652)
7230,051A010153,1771 SW ELIZABETH CT,1/15/21,2021,1,2021-1,385000,2006,2711,142.014017,33.5466714,-84.0499052,13247060408,South Rockdale,POINT (-84.0499052 33.5466714)
7233,051A010141,1800 SW HOLMES DR,1/14/21,2021,1,2021-1,214000,1976,2059,103.9339485,33.547877,-84.0500497,13247060408,South Rockdale,POINT (-84.0500497 33.547877)
7244,051A010209,5300 SW EAST SHORE DR,1/12/21,2021,1,2021-1,286500,1977,2414,118.6826843,33.5421963,-84.0488523,13247060408,South Rockdale,POINT (-84.0488523 33.5421963)
7249,330010138,5296 SW TANAGER TERR,1/11/21,2021,1,2021-1,339700,1996,2284,148.7302977,33.5450235,-84.0605357,13247060408,South Rockdale,POINT (-84.0605357 33.5450235)
7347,330010110,5500 SW TURNSTONE DR,10/29/21,2021,10,2021-10,370000,1994,2136,173.2209738,33.5489932,-84.0601436,13247060408,South Rockdale,POINT (-84.0601436 33.5489932)
7369,051A010218,5018 SW EAST SHORE DR,12/3/21,2021,12,2021-12,285100,1976,2325,122.6236559,33.5514513,-84.0527746,13247060408,South Rockdale,POINT (-84.0527746 33.5514513)
7394,009002001B,4119 SW UNION SPRINGS RD,12/30/21,2021,12,2021-12,226200,1981,1735,130.3746398,33.5809327,-84.1377833,13247060408,South Rockdale,POINT (-84.1377833 33.5809327)
7423,033A010030,4033 SW RIVER GARDEN CIR,12/31/21,2021,12,2021-12,248500,2000,1874,132.6040555,33.535314,-84.046512,13247060408,South Rockdale,POINT (-84.046512 33.535314)
7436,80010060,2624 SW MORGAN PARK DR,12/30/21,2021,12,2021-12,607027,2021,3354,180.9859869,33.5910719,-84.119574,13247060408,South Rockdale,POINT (-84.119574 33.5910719)
7470,50030005,4748 SW HIGHWAY 138,12/22/21,2021,12,2021-12,190000,1966,1682,112.960761,33.5885963,-84.1418028,13247060408,South Rockdale,POINT (-84.1418028 33.5885963)
7484,80010055,2717 SW MORGAN CT,12/21/21,2021,12,2021-12,581150,2021,3674,158.1790964,33.5910889,-84.118868,13247060408,South Rockdale,POINT (-84.118868 33.5910889)
7485,90020024,4138 SW UNION SPRINGS RD,12/21/21,2021,12,2021-12,160000,1978,612,261.4379085,33.5800221,-84.1355776,13247060408,South Rockdale,POINT (-84.1355776 33.5800221)
7494,150020001,3341 SW EAST FAIRVIEW RD,12/17/21,2021,12,2021-12,50000,1947,674,74.18397626,33.5919245,-84.0969442,13247060408,South Rockdale,POINT (-84.0969442 33.5919245)
7495,150020002,3329 SW EAST FAIRVIEW RD,12/17/21,2021,12,2021-12,200000,1956,1080,185.1851852,33.5922145,-84.0959437,13247060408,South Rockdale,POINT (-84.0959437 33.5922145)
7523,051A010255,5273 SW KURT LN,12/14/21,2021,12,2021-12,309900,1979,1746,177.4914089,33.5427214,-84.0461686,13247060408,South Rockdale,POINT (-84.0461686 33.5427214)
7559,033A010024,3006 SW RIVER GARDEN RD,12/6/21,2021,12,2021-12,229500,2000,1909,120.2200105,33.53535,-84.0442692,13247060408,South Rockdale,POINT (-84.0442692 33.53535)
7727,051A010164,5032 SW NORTH SHORE CT,10/29/21,2021,10,2021-10,347500,1977,2402,144.6711074,33.5506845,-84.0531462,13247060408,South Rockdale,POINT (-84.0531462 33.5506845)
7734,032C010038,2811 SW MERRIMAC RUN,10/29/21,2021,10,2021-10,445000,1998,3066,145.1402479,33.5523265,-84.0628474,13247060408,South Rockdale,POINT (-84.0628474 33.5523265)
7747,032D010146,2221 SW MORNING DEW,10/28/21,2021,10,2021-10,525000,2007,3330,157.6576577,33.5533879,-84.0572539,13247060408,South Rockdale,POINT (-84.0572539 33.5533879)
7761,150020117,3623 SW LITTLE SPRING DR,10/25/21,2021,10,2021-10,530000,2004,3265,162.3277182,33.5903292,-84.0893011,13247060408,South Rockdale,POINT (-84.0893011 33.5903292)
7787,150020118,3619 SW LITTLE SPRING DR,10/21/21,2021,10,2021-10,400000,2004,3163,126.4622194,33.5897647,-84.0893424,13247060408,South Rockdale,POINT (-84.0893424 33.5897647)
7789,032C010137,6464 SW BELLEVUE DR,10/20/21,2021,10,2021-10,370000,1998,2720,136.0294118,33.5551485,-84.0682429,13247060408,South Rockdale,POINT (-84.0682429 33.5551485)
7794,051A010214,5289 SW EAST SHORE DR,10/20/21,2021,10,2021-10,350000,1981,2332,150.0857633,33.542452,-84.0505451,13247060408,South Rockdale,POINT (-84.0505451 33.542452)
7819,015002010A,4251 SW UNION CHURCH RD,10/13/21,2021,10,2021-10,170000,1950,1188,143.0976431,33.5765464,-84.1078969,13247060408,South Rockdale,POINT (-84.1078969 33.5765464)
7832,032C010123,6509 SW BELLEVUE DR,10/8/21,2021,10,2021-10,355000,1999,2587,137.2245845,33.5521069,-84.0687293,13247060408,South Rockdale,POINT (-84.0687293 33.5521069)
7866,80010050,2700 SW MORGAN CT,10/1/21,2021,10,2021-10,525300,2021,3409,154.0921091,33.5930082,-84.1190426,13247060408,South Rockdale,POINT (-84.1190426 33.5930082)
7869,051A010145,1758 SW HOLMES DR,12/2/19,2019,12,2019-12,125000,1979,1624,76.97044335,33.5486398,-84.0486872,13247060408,South Rockdale,POINT (-84.0486872 33.5486398)
7904,051A010237,5519 SW DEER RUN DR,12/27/19,2019,12,2019-12,140007,1985,2224,62.95278777,33.5426648,-84.0445376,13247060408,South Rockdale,POINT (-84.0445376 33.5426648)
7905,051A010123,5131 SW EAST SHORE DR,12/17/19,2019,12,2019-12,68000,1977,2020,33.66336634,33.5478196,-84.0524856,13247060408,South Rockdale,POINT (-84.0524856 33.5478196)
7917,051A010274,5113 SW FAWN LN,12/13/19,2019,12,2019-12,281100,1987,2830,99.32862191,33.5438974,-84.0484188,13247060408,South Rockdale,POINT (-84.0484188 33.5438974)
7959,009002001D,4123 SW UNION SPRINGS RD,12/20/19,2019,12,2019-12,450000,1994,2937,153.2175689,33.5806003,-84.1385872,13247060408,South Rockdale,POINT (-84.1385872 33.5806003)
7973,032C010001,5551 SW TURNSTONE DR,12/19/19,2019,12,2019-12,235000,1997,2434,96.54889071,33.5508288,-84.0607009,13247060408,South Rockdale,POINT (-84.0607009 33.5508288)
7978,80010045,3740 SW MILLSTREAM LN,12/18/19,2019,12,2019-12,380000,1988,4138,91.8318028,33.5896396,-84.1251871,13247060408,South Rockdale,POINT (-84.1251871 33.5896396)
7982,008A010044,3108 SW JACKSON CREEK DR,12/17/19,2019,12,2019-12,388000,2004,2437,159.2121461,33.5850117,-84.1264069,13247060408,South Rockdale,POINT (-84.1264069 33.5850117)
8020,032C010061,2370 SW STEDMAN LN,12/6/19,2019,12,2019-12,238000,1997,2532,93.99684044,33.555116,-84.0637555,13247060408,South Rockdale,POINT (-84.0637555 33.555116)
8032,032C010028,5730 SW THRASHER LN,12/3/19,2019,12,2019-12,249900,1994,2229,112.1130552,33.5539949,-84.0603706,13247060408,South Rockdale,POINT (-84.0603706 33.5539949)
8038,008A010082,3121 SW JACKSON CREEK DR,12/4/20,2020,12,2020-12,323900,2004,2747,117.9104478,33.5859511,-84.1254831,13247060408,South Rockdale,POINT (-84.1254831 33.5859511)
8101,014002007A,3429 SW EAST FAIRVIEW RD,12/16/20,2020,12,2020-12,251000,1997,2268,110.670194,33.5991431,-84.0987078,13247060408,South Rockdale,POINT (-84.0987078 33.5991431)
8110,051A010208,5298 SW EAST SHORE DR,12/11/20,2020,12,2020-12,226000,1977,1689,133.8069864,33.5425154,-84.0491414,13247060408,South Rockdale,POINT (-84.0491414 33.5425154)
8129,051A010146,1746 SW HOLMES DR,12/30/20,2020,12,2020-12,237500,1979,2432,97.65625,33.5487943,-84.0482743,13247060408,South Rockdale,POINT (-84.0482743 33.5487943)
8141,008A010031,3735 SW WEEPING WAY,12/29/20,2020,12,2020-12,505000,2001,4558,110.794208,33.5912871,-84.1135368,13247060408,South Rockdale,POINT (-84.1135368 33.5912871)
8169,051A010268,1751 SW WINDSONG DR,12/21/20,2020,12,2020-12,295000,1990,2169,136.0073767,33.5453052,-84.048233,13247060408,South Rockdale,POINT (-84.048233 33.5453052)
8175,008001012J,3828 SW UNION CHURCH RD,12/21/20,2020,12,2020-12,234000,1976,1811,129.210381,33.5862504,-84.1359693,13247060408,South Rockdale,POINT (-84.1359693 33.5862504)
8184,051A010178,5164 SW WEST SHORE DR,12/18/20,2020,12,2020-12,390000,1976,3176,122.7959698,33.5434735,-84.0515632,13247060408,South Rockdale,POINT (-84.0515632 33.5434735)
8189,032D010090,2139 SW CREST WOOD DR,12/17/20,2020,12,2020-12,374000,2006,3275,114.1984733,33.5556134,-84.0528423,13247060408,South Rockdale,POINT (-84.0528423 33.5556134)
8258,051A010122,5121 SW EAST SHORE DR,11/30/20,2020,11,2020-11,344900,1974,2527,136.4859517,33.5482158,-84.0525682,13247060408,South Rockdale,POINT (-84.0525682 33.5482158)
8263,032C010140,6476 SW BELLEVUE DR,11/30/20,2020,11,2020-11,390000,1998,3061,127.4093434,33.554973,-84.0671402,13247060408,South Rockdale,POINT (-84.0671402 33.554973)
8268,009002003H,4269 SW BOWEN RD,11/25/20,2020,11,2020-11,254000,1979,2197,115.6121985,33.573123,-84.1260942,13247060408,South Rockdale,POINT (-84.1260942 33.573123)
8280,009001008A,4223 SW UNION CHURCH RD,11/24/20,2020,11,2020-11,255000,1991,2447,104.2092358,33.5772998,-84.1103403,13247060408,South Rockdale,POINT (-84.1103403 33.5772998)
8327,032C010106,2504 SW STEDMAN LN,11/16/20,2020,11,2020-11,346500,1997,2716,127.5773196,33.5517575,-84.0664385,13247060408,South Rockdale,POINT (-84.0664385 33.5517575)
8336,051A010237,5519 SW DEER RUN DR,11/13/20,2020,11,2020-11,200000,1985,2224,89.92805755,33.5426648,-84.0445376,13247060408,South Rockdale,POINT (-84.0445376 33.5426648)
8368,051A010123,5131 SW EAST SHORE DR,11/6/20,2020,11,2020-11,283000,1977,2020,140.0990099,33.5478196,-84.0524856,13247060408,South Rockdale,POINT (-84.0524856 33.5478196)
8437,008A010082,3121 SW JACKSON CREEK DR,3/24/23,2023,3,2023-3,345000,2004,2747,125.5915544,33.5859511,-84.1254831,13247060408,South Rockdale,POINT (-84.1254831 33.5859511)
8464,051A010120,5095 SW EAST SHORE DR,7/3/23,2023,7,2023-7,400000,1978,2057,194.4579485,33.5489737,-84.0524649,13247060408,South Rockdale,POINT (-84.0524649 33.5489737)
8498,330010134,5331 SW TANAGER TERR,6/22/23,2023,6,2023-6,410000,1993,2218,184.8512173,33.5468285,-84.0609073,13247060408,South Rockdale,POINT (-84.0609073 33.5468285)
8549,330010194,2208 SW ESCALADE CT,6/1/23,2023,6,2023-6,1050000,2022,4964,211.5229654,33.53001,-84.053928,13247060408,South Rockdale,POINT (-84.053928 33.53001)
8552,033A010008,1018 SW RIVERCLIFT DR,5/31/23,2023,5,2023-5,270000,1999,1816,148.6784141,33.533822,-84.043775,13247060408,South Rockdale,POINT (-84.043775 33.533822)
8568,051A010252,5172 SW KURT LN,5/26/23,2023,5,2023-5,290000,1980,2006,144.5663011,33.546803,-84.0458382,13247060408,South Rockdale,POINT (-84.0458382 33.546803)
8581,033A010072,4012 SW RIVER GARDEN CIR,5/24/23,2023,5,2023-5,255000,2001,1514,168.4280053,33.5365172,-84.0440627,13247060408,South Rockdale,POINT (-84.0440627 33.5365172)
8588,320020056,2265 SW ARMSTRONG CT,5/23/23,2023,5,2023-5,539000,1993,2352,229.1666667,33.5613746,-84.0624759,13247060408,South Rockdale,POINT (-84.0624759 33.5613746)
8620,051A010145,1758 SW HOLMES DR,5/12/23,2023,5,2023-5,360000,1979,1624,221.6748768,33.5486398,-84.0486872,13247060408,South Rockdale,POINT (-84.0486872 33.5486398)
8667,051A010257,5253 SW KURT LN,4/28/23,2023,4,2023-4,320000,1979,2312,138.4083045,33.5434208,-84.0462098,13247060408,South Rockdale,POINT (-84.0462098 33.5434208)
8696,80010027,3276 SW BOULDER DR,4/24/23,2023,4,2023-4,555000,1984,2625,211.4285714,33.5874337,-84.1209396,13247060408,South Rockdale,POINT (-84.1209396 33.5874337)
8712,033A010061,1003 SW RIVERCLIFT DR,4/19/23,2023,4,2023-4,270000,2001,1390,194.2446043,33.5350685,-84.041131,13247060408,South Rockdale,POINT (-84.041131 33.5350685)
8713,330010070,2121 SW SOUTH RIVER RD,4/19/23,2023,4,2023-4,400000,1993,2259,177.0694998,33.5457608,-84.0577286,13247060408,South Rockdale,POINT (-84.0577286 33.5457608)
8888,90010014,3157 SW EAST FAIRVIEW RD,2/16/23,2023,2,2023-2,555000,1986,1596,347.7443609,33.5758084,-84.1138049,13247060408,South Rockdale,POINT (-84.1138049 33.5758084)
8896,160010064,4622 SW AMBER DR,2/14/23,2023,2,2023-2,546000,1997,3537,154.3681086,33.5593245,-84.0952836,13247060408,South Rockdale,POINT (-84.0952836 33.5593245)
8926,032C010065,2381 SW STEDMAN LN,1/31/23,2023,1,2023-1,389900,1995,2485,156.9014085,33.5544086,-84.0644572,13247060408,South Rockdale,POINT (-84.0644572 33.5544086)
8944,008A010105,3101 SW JACKSON CREEK DR,1/20/23,2023,1,2023-1,415000,2014,2669,155.4889472,33.5843638,-84.1255788,13247060408,South Rockdale,POINT (-84.1255788 33.5843638)
8973,032C010156,2700 SW ARDEN TER,1/6/23,2023,1,2023-1,485900,2002,2777,174.9729924,33.5566598,-84.0586781,13247060408,South Rockdale,POINT (-84.0586781 33.5566598)
9007,330010116,5531 SW TURNSTONE DR,5/6/20,2020,5,2020-5,251000,1993,2009,124.93778,33.5499838,-84.0608041,13247060408,South Rockdale,POINT (-84.0608041 33.5499838)
9013,032C010079,5660 SW TURNSTONE DR,4/2/20,2020,4,2020-4,233000,1995,2235,104.2505593,33.5535291,-84.063384,13247060408,South Rockdale,POINT (-84.063384 33.5535291)
9025,150020065,3506 SW CLEAR VIEW TRLL,4/10/20,2020,4,2020-4,299000,1997,2016,148.3134921,33.585132,-84.086507,13247060408,South Rockdale,POINT (-84.086507 33.585132)
9037,160010011,3535 SW HARPER RD,6/12/20,2020,6,2020-6,199800,1970,2080,96.05769231,33.5757739,-84.1029981,13247060408,South Rockdale,POINT (-84.1029981 33.5757739)
9048,033A010027,4028 SW RIVER GARDEN Cir,6/3/20,2020,6,2020-6,155000,2000,1596,97.11779449,33.5354472,-84.045384,13247060408,South Rockdale,POINT (-84.045384 33.5354472)
9049,032D010171,2005 SW WHIPPOORWILL WAY,1/31/20,2020,1,2020-1,344000,2005,2812,122.3328592,33.5560178,-84.0589258,13247060408,South Rockdale,POINT (-84.0589258 33.5560178)
9052,051A010249,5202 SW KURT LN,1/10/20,2020,1,2020-1,158080,1985,2056,76.88715953,33.5456419,-84.0452602,13247060408,South Rockdale,POINT (-84.0452602 33.5456419)
